Open,High,Low,Close,Volume,Quote Volume,Trades,HL_PCT,PCT_change,Open Time
0.7291498339168687,0.7663905325443787,0.7408193589471449,0.7387116015508499,0.0010717047385152328,0.0018446657697255276,0.0004932643897128862,0.2426074832951383,0.4641642174114289,2017-12-13 03:00:00.000
0.7411197893287849,0.7663905325443787,0.7347242017163477,0.7476588130032806,0.005649218995024796,0.009446692497736262,0.0013437202340454485,0.27089024630846686,0.45279983156838893,2017-12-13 04:00:00.000
0.7500972558877219,0.8906508875739645,0.7620462746762895,0.8162541008052491,0.0035057475375104927,0.00631729175654788,0.0013777384678187508,0.7192323580439237,0.6648060475136058,2017-12-13 05:00:00.000
0.8189244995062392,0.8140532544378698,0.783273190405434,0.7838353713092752,0.003196114694931922,0.005796536710757541,0.0009610151040957954,0.26080755814434553,0.3139769595859284,2017-12-13 06:00:00.000
0.7863961456743573,0.7900591715976332,0.7802407738726991,0.7715180435430957,0.0014014664169208495,0.0025216040181071093,0.0013011974418288203,0.15818630562835478,0.37857701196781196,2017-12-13 07:00:00.000
0.774037166711554,0.7723076923076923,0.7653819328622979,0.7509394572025052,0.0010054214232006991,0.0017967792586436593,0.0008674649612192136,0.14536633690702802,0.34938128058584506,2017-12-13 08:00:00.000
0.7533889936259988,0.7692307692307692,0.7590138581435545,0.7631374888159856,0.0007142200751247139,0.0012697616360529023,0.0008079330521159342,0.1592101051073638,0.46385627136162966,2017-12-13 09:00:00.000
0.7656282730346828,0.7646153846153846,0.7505230918518967,0.7365046227259171,0.0029433646338809295,0.005041845920297798,0.0012331609742822153,0.1839474089758481,0.3275169316416947,2017-12-13 10:00:00.000
0.7389053475775802,0.7633727810650888,0.7355429541801861,0.7506412168207575,0.0010566151855045164,0.001806133047453885,0.0008929786365491904,0.25009948302627677,0.47161207516336623,2017-12-13 11:00:00.000
0.7530897447407008,0.8255621301775148,0.7650786912090244,0.8252013122576796,0.007196583043721029,0.012876033827491324,0.003223227650020411,0.38800729895649105,0.6850932898124307,2017-12-13 12:00:00.000
0.8279019660651765,0.8758579881656805,0.8257270218637232,0.8668953176260066,0.0062441118173428255,0.012055041651451536,0.0025088447407810585,0.33029624997861046,0.5563816751934544,2017-12-13 13:00:00.000
0.8697369602298233,0.8580473372781066,0.7987688388877096,0.7837757232329257,0.010457889562248232,0.019162569886255722,0.0037505102735065996,0.40491315291332786,0.16177647668489825,2017-12-13 14:00:00.000
0.7889996109764492,0.8252366863905325,0.7987688388877096,0.8013420817178645,0.004303339351564206,0.007857892906887865,0.002160157844604708,0.23627831727547882,0.47132533725772796,2017-12-13 15:00:00.000
0.7951940629021157,0.795680473372781,0.7879431118658459,0.7745302713987474,0.0022814229795271837,0.004137089569970749,0.0018624982990883114,0.14805862526947827,0.35955527824136707,2017-12-13 16:00:00.000
0.7770595804530629,0.8067159763313609,0.734754525881675,0.7580972263644497,0.008991521879310835,0.015439391780889572,0.0037079874812899717,0.4746539579728588,0.3639278299888542,2017-12-13 17:00:00.000
0.7530897447407008,0.7900591715976332,0.7044303605543257,0.7500745600954368,0.008429343107057386,0.01398827415758631,0.0033933188188869238,0.5463997786925483,0.4185905949553011,2017-12-13 18:00:00.000
0.7525211718586349,0.7841420118343195,0.7313885435303392,0.7771249627199524,0.004307788183653299,0.00743812508803302,0.0021516532861613827,0.36702878009943507,0.516623794520707,2017-12-13 19:00:00.000
0.7796630457551545,0.7689940828402366,0.7529490250780847,0.7446764091858038,0.004986329635974862,0.008569768415163563,0.0016583888964484964,0.1925822953229432,0.30903190578122713,2017-12-13 20:00:00.000
0.7471047670347428,0.7808284023668639,0.7559814416108196,0.7764688338801073,0.005047865669696609,0.008829794346650807,0.0019220302081915906,0.2298941382955201,0.5341917264925841,2017-12-13 21:00:00.000
0.7916330011670707,0.8048520710059172,0.791339418382509,0.792394870265434,0.002746344555855336,0.0049692555215130356,0.0014032521431487277,0.17385243316665866,0.4319289088107603,2017-12-13 22:00:00.000
0.7948948140168179,0.8252366863905325,0.783273190405434,0.7804950790337011,0.0025790431573998137,0.004664738862367941,0.001777452714655055,0.31785594765963116,0.3806960758209481,2017-12-13 23:00:00.000
0.7830445581590209,0.7900591715976332,0.7771780331746369,0.7983596779003876,0.0023233109111435724,0.004173352552492297,0.0013011974418288203,0.16784229675691428,0.4817857881473123,2017-12-14 00:00:00.000
0.8009695663883651,0.7959763313609467,0.7987081905570548,0.8028034595884284,0.0035410570684572523,0.00637885384892729,0.0014542794938086814,0.0932921541553898,0.43551239949125486,2017-12-14 01:00:00.000
0.8054283747793041,0.7989349112426035,0.7893683476362312,0.7748285117804952,0.003470311158306439,0.006278876876289894,0.0020836168186147775,0.15740252612017258,0.3271974996264492,2017-12-14 02:00:00.000
0.7773588293383609,0.8099408284023669,0.7896715892895048,0.7748285117804952,0.0017271911832231247,0.003138528096155455,0.0015138114029119608,0.21140119205060923,0.42060073834644257,2017-12-14 03:00:00.000
